Word,Occurrences,TotalSteps
helplessness,1,1
coins,1,1
unavailing,2,3
beef,4,4
untasted,1,3
throw,7,12
shake,24,56
correcting,1,2
mocking,1,1
second,23,24
been,274,534
blimber,1,1
beer,5,6
bore,18,29
davises,1,2
bees,4,5
evermore,1,2
jupiter,3,3
due,1,2
total,2,2
consoler,1,2
peculiar,9,14
dug,2,2
tice,1,1
salute,1,1
desk,15,16
born,14,23
practical,1,1
hoard,1,3
blessings,8,10
thoughtful,7,16
lords,4,5
furniture,5,9
averted,1,3
crutches,1,2
you,2186,3804
polished,2,2
dess,1,2
remedied,2,2
consoled,4,4
buttercups,1,5
sicker,4,7
pleaded,6,14
brackets,1,2
genuine,10,40
fruitful,1,3
patriotic,1,2
exciting,6,11
detriment,2,3
innocence,1,1
passion,14,15
unfashionable,2,3
cooking,6,6
chilly,5,5
shall,247,247
impending,1,2
condemned,2,3
gentlest,2,3
correction,1,1
polishes,1,1
displaying,3,3
utterly,6,7
shrieks,2,3
calculated,1,2
machinery,3,4
toilet,2,2
shalt,2,2
narrow,6,7
copybooks,1,1
tide,5,5
pinnacle,1,3
inconvenient,2,3
spectacle,7,9
punishment,5,7
vowed,1,2
sticks,3,7
utterance,3,4
odd,22,42
ode,1,1
embroider,1,3
condescension,2,3
conclusion,4,9
toiled,2,2
threateningly,2,4
exertion,2,4
shame,10,18
dictionary,1,1
orpheus,1,1
tidy,6,6
cozy,6,6
suffers,2,2
venice),1,1
passing,8,8
clarifying,1,1
prut,4,6
vacant,1,2
both,140,284
peaks,1,4
underwent,1,3
tied,17,43
heroically,3,8
issued,3,3
chatting,4,4
bashful,12,12
extravagances,1,2
cent,1,1
desert,4,4
significant,2,4
finally,5,10
surrounded,5,9
sunshade,1,4
hysterically,1,3
received,31,67
ashamed,38,112
groves,2,2
huskily,1,1
spoiling,3,3
preceptor,1,2
mischievously,1,1
lifting,3,4
merrymakings,1,1
permitted,3,3
forehanded,1,1
oer,2,2
oughtnt,2,2
fatals,1,2
habits,3,5
shant,16,16
battery,1,2
peals,2,3
tiff,1,1
luxembourg,1,2
macbeth,1,1
embarrassment,1,1
model,15,15
scratch,1,1
marmee:,1,2
oranthy,1,1
noonday,1,3
undaunted,1,2
boldness,1,1
ministers,2,2
off,173,173
cabbage,1,2
bouy,1,1
artlessy,1,3
fritz,10,19
sidelong,2,3
housedress,1,1
bein,2,2
encouragingly,1,2
descriptions,1,1
healing,2,2
elopement,1,1
honorable,3,3
oft,1,1
rebellion,2,2
magazines,1,3
scornfully,3,4
stamping,2,2
hasnt,9,9
makers,2,2
opposites,1,1
dagger,2,2
ladys,6,8
stupid,14,28
grandly,2,4
decorously,2,2
precipitated,1,1
parted,7,7
grandma,5,6
added,82,100
shape,6,7
ahead,1,1
gnarled,1,3
dewy,1,2
petting,6,13
honeypot,2,2
aristotle,1,1
wallenstein,1,1
applauded,1,1
hairdresser,1,2
fired,5,9
halves,5,6
dropping,16,24
unintelligible,1,3
hollow,1,2
beyond,12,30
bowl,2,2
spring,17,17
baffled,1,4
rebelling,1,3
marmees,4,5
holds,3,6
melancholy,1,3
slipshod,1,2
tomboy,1,1
shameful,1,2
joyful,11,12
devinely,1,1
bows,2,3
fathers,31,59
barrel,3,3
snubbings,1,2
kitty,8,14
fires,1,1
spreading,3,3
