Word,Occurrences,TotalSteps
minute,123,2602
cakie,1,17
combination,1,16
scientific,1,15
bachelors,1,14
growth,1,13
chicken,4,21
lockets,1,11
lounging,6,27
vulgar,3,21
management,5,36
rails,1,7
happens,8,64
pass,14,124
warble,1,4
vines,4,24
fatherly,6,57
warm,31,343
frolicking,2,27
melancholy,1,25
tummin,1,24
wickedly,1,23
slipshod,1,22
couch,2,27
tank,1,20
visited,1,19
railroad,1,18
counteract,1,17
harming,1,16
pig,2,27
infectiously,2,27
hills,7,77
sneezed,1,12
prospered,2,19
messes,5,39
nutmeg,2,19
warn,4,37
past,19,246
feet,47,575
will,501,6406
tomboy,1,4
hearth,6,45
men,45,902
silently,6,82
beginnest,1,19
shameful,1,18
mediterranean,1,17
mus,1,16
bootblack,1,15
founded,1,14
meekness,1,13
hearten,1,12
freak,1,11
cone,1,10
quaked,2,14
sprout,1,8
nunnery,2,17
railroads,1,6
joyful,11,96
wealth,7,70
hand,157,1784
laughing,44,439
fly,26,291
throve,1,15
devinely,1,14
needing,1,13
eaves,1,12
plucky,2,16
expense,2,11
consisted,2,11
arts,1,8
postscripts,1,7
slept,7,39
doubt,14,93
heath,2,14
wrathfully,1,3
serves,3,30
dreadfully,15,114
mechanical,2,22
stepped,2,22
successfully,3,23
covers),1,18
terrible,1,17
looped,2,20
attempting,1,15
promotes,1,14
jealous,6,44
outraged,1,12
whither,3,23
view,12,101
cherub,3,22
bows,2,9
novels,6,34
frankly,5,27
beckoned,6,30
mr,311,3148
familiar,11,144
dull,17,167
fathers,31,410
commended,1,32
montreux,1,31
tamely,1,30
ms,1,29
bachelor,2,33
allen,1,27
topped,1,26
vanquished,1,25
skyrockets,1,24
intervals,1,23
independent,7,65
branch,2,27
sticking,2,31
swung,5,45
mountains,3,43
stranger,7,96
boating,4,39
rising,4,26
prostrate,1,14
hang,7,81
bruised,2,29
behold,11,158
helpless,4,66
barrel,3,46
declare,3,34
laurie,548,9389
shorn,3,40
revenged,2,24
actors,3,7
fork,1,3
kettleful,1,2
stop,41,833
roving,1,17
bondwoman,1,16
mes,3,20
idling,1,14
suggestively,1,13
morose,1,12
twins,4,32
pyramids,1,10
absurdities,1,9
rudely,2,14
snubbings,1,7
kitty,8,51
cheeriness,1,5
indolent,3,6
sentence,8,86
dismally,5,38
fifteen,10,49
london,8,28
pulpit,1,20
sweetmeats,1,19
trash,4,30
element,5,36
johns,4,23
rasselas,1,15
moping,1,14
hurts,1,13
banner,2,22
sailor,1,11
traveling,12,115
form,5,56
fable,5,48
handle,5,34
italian,6,86
leaves,17,194
met,21,249
apart,13,193
conduct,2,20
beauty,39,600
homily),1,25
musing,1,24
hop,4,26
filigree,1,22
evenly,1,21
tribulation,1,20
fires,1,19
comically,2,21
strolled,12,77
standoff,1,16
culinary,2,21
routed,1,14
trace,2,24
ambitious,13,122
common,9,102
shouldered,3,34
flying,12,121
grandfathers,7,91
gathering,5,77
pin,5,49
fellow,46,739
promise,29,478
plan,25,417
story,68,1163
dearies,2,7
wilt,1,21
inmate,1,20
dissolving,1,19
bunches,1,18
robs,2,22
fidelity,1,16
womankind,2,20
droop,2,15
ushered,1,13
occasioned,1,12
test,4,22
flourishes,1,10
mighty,3,27
poking,7,46
knights,4,13
soothe,3,25
kill,4,31
rustling,4,38
scented,2,10
strike,2,7
nervous,11,130
junoesque,1,22
unmanagable,1,21
turvey,1,20
argument,3,27
(hannahs,1,18
hebes,1,17
persuasion,2,23
abject,3,31
sloped,1,14
spreading,3,23
pip,8,19
marble,5,44
reverence,4,43
samuel,1,9
eight,9,100
conversation,16,175
drowned,1,6
telegraphed,4,49
lend,11,143
dungeons,1,3
ugly,10,131
thought,202,3201
