Word,Occurrences,TotalSteps
flattery,1,6
captains,1,5
martha,1,4
groaning,1,3
curiously,2,6
exchanged,3,8
rustic,1,4
career,1,3
invention,3,4
parlor,40,91
applied,1,6
fearful,3,7
dazzling,2,6
doins,1,3
precipitately,5,15
stagger,1,1
log,2,7
hustling,1,5
indulge,6,15
propped,2,4
literary,9,27
feeling,121,460
merrycle,1,2
cups,6,6
parti,1,7
spun,3,8
pans,1,5
affairs,12,38
grateful,39,151
particle,10,45
eating,10,57
squeal,1,9
cheerfulness,3,12
raged,1,7
warningly,2,8
approvingly,5,19
parliamentary,1,4
crisp,1,3
scarum,3,16
ho,2,6
submit,2,8
laden,1,6
promising,4,10
squeak,1,4
winkle,7,15
lesson,24,88
dishes,9,34
opener,1,6
deck,2,6
(a,1,4
stale,2,5
vitals,1,2
must,126,534
ditto,3,6
mold,3,5
bride,8,15
brush,4,9
mole,1,7
regretting,1,6
eminently,1,5
charter,1,4
bitterness,6,14
outside,10,29
younger,10,31
hamburg,1,3
subterranean,1,2
attribute,1,1
quadroon,2,11
den,3,11
witnesses:,1,8
ebony,2,10
perturbed,3,13
amiss,4,18
marred,2,10
potion,1,3
wood,9,38
which,611,4342
guidebooks,1,4
gravity,5,10
waits,2,5
angels,11,34
stalk,1,9
unpinned,1,8
coil,1,7
lor,1,6
picking,7,28
plunged,2,10
count,13,45
lincoln,2,3
provide,2,10
azalea,1,7
succeeding,3,8
president,7,13
happening,2,7
groaned,6,23
express,15,73
parts,13,57
nargerie,1,5
(i,1,4
lot,5,9
ferrule,1,2
happened,34,110
ignorance,1,5
des,1,4
angelo,1,3
five,27,65
curse,2,4
thrice,1,4
venture,5,7
lingy,1,2
nose,35,68
jo),1,10
rippled,1,9
coattails,1,8
stifling,1,7
subjective,1,6
principle,1,5
punching,1,4
low,28,89
ornament,7,28
gowns,10,35
sheaf,1,4
wool,1,3
climate,3,4
cabalistic,1,1
goods,1,8
dangerous,3,9
twittery,1,6
devereux,2,6
pacify,1,4
dew,3,13
zara,11,21
party,55,262
sabbath,2,7
dished,1,5
straw,2,7
princess,3,8
consents,1,2
opened,36,143
enjoys,2,6
unfledged,1,4
airing,4,10
enter,4,6
assumed,7,17
relatives,1,4
darning,2,4
mute,3,6
artfully,2,4
betsey,1,4
wooden,5,10
able,14,33
yellowish,1,1
freshness,1,7
stockinged,1,6
powerlessness,1,5
unjust,4,9
waved,15,33
fall,28,101
id,95,397
johnsonianly,1,8
farewell,5,15
circumstances,5,14
forbid,2,9
quilted,1,4
lump,3,14
windmill,1,2
backs,3,10
secretly,3,7
overdoing,1,4
given,48,110
wrong,34,105
if,894,3710
embroidered,1,6
currants,2,6
whereby,1,4
associate,3,6
jenny,6,11
fighting,4,6
milder,1,2
crumples,1,1
provoke,1,5
meals,3,8
affections,6,18
encyclopedia,1,2
shadow,21,87
palms,2,4
giver,2,4
shone,7,13
insignificant,1,6
homilies,1,5
unearthly,2,7
twitched,1,3
cherie,1,2
gives,11,39
ripples,1,6
fireside,1,5
pines,2,5
breaking,5,12
aloud,11,29
called,86,308
nile,1,5
deepened,1,4
barber,1,3
pets,1,2
im,389,1198
north,1,7
echo,3,8
grotto,1,5
porcupine,1,4
samphire,2,4
tupman,5,6
in,2445,9150
brute,3,5
ardor,3,4
contrite,1,1
hampton,2,7
gasp,2,7
community,1,4
complain,9,22
vanishes,1,2
finding,25,119
scatterbrain,1,9
impulsive,1,8
pedestrians,1,7
aggrieved,1,6
curtsies,1,5
implied,1,4
splitting,2,4
reserved,2,10
glad,97,494
reclaim,1,6
blase,1,5
encamped,1,4
dangerously,2,5
remotest,2,6
artistically,3,7
waves,2,4
brief,4,7
is,795,1758
island,1,6
herein,1,5
stocked,1,4
pictures,16,32
ruins,5,14
it,2455,9820
confine,1,3
humblest,1,2
easiest,1,1
probably,7,11
dumbly,1,4
hockey,1,3
secured,2,6
fairies,2,3
edibles,1,9
powerless,1,8
comparing,1,7
dozed,1,6
ceasing,1,5
jelly,15,62
admittance,1,3
blithe,4,23
crumpled,5,31
painless,1,7
hearties,1,6
expressed,5,14
fib,5,16
watch,34,126
comes,50,223
put,210,1130
heartier,1,5
tidings,2,5
discovery,8,15
stern,7,15
speaking,17,55
pipers,1,6
profane,1,5
basement,1,4
curiosities,1,3
immensely,12,32
festivities,1,1
metaphysics,2,13
fie,1,11
nevvy,2,13
20th,1,9
reporting,1,8
curb,1,7
alarmingly,2,10
note,32,129
gesticulate,1,4
smallness,1,3
understand,33,280
papa,21,175
frightening,1,6
chillon,1,5
stamp,2,5
posts,1,3
fame,6,13
windows,11,20
painting,1,2
hammering,3,4
improves,1,4
hymnbook,1,3
(which,1,2
cure,9,24
models,3,5
vanished,20,37
something,177,473
bequeath,1,7
mentioned,3,8
reposeful,2,7
talks,8,20
tyrannical,1,3
whole,51,201
idea,48,232
blast,1,2
dozen,26,51
acknowledging,1,5
lordliness,1,4
scratched,2,6
muffings,1,2
sensible,26,81
pictured,1,4
bushes,3,5
arrangement,9,18
reply,21,55
mamas,1,5
fern,2,6
suburb,1,3
gate,21,63
corner,41,159
beholders,1,13
handled,1,12
icily,1,11
homemade,2,11
professors,9,44
secures,1,8
curl,6,25
thunder,3,15
scrape,10,40
silvery,5,30
therell,3,23
rattled,2,13
stretched,7,60
dreamers,1,6
reader,5,11
unspeakable,2,6
unsatisfactory,2,6
adventures,9,26
cellar,6,18
gingolf,1,8
sharpened,2,8
votre,1,6
coupe,1,5
mores,1,4
unexpectedly,4,13
merrier,1,2
destruction,2,5
dashwood,15,20
northbury,2,7
september,1,4
welcomes,1,3
grim,8,25
modestly,5,14
grin,1,3
shipbuilding,1,2
deed,1,1
bushel,1,7
boldest,1,6
easier,11,15
pluck,1,4
heliotrope,2,6
wretch,3,10
fit,30,132
uncontrollable,1,4
november,3,6
chirp,3,7
yankees,3,3
hardened,2,5
meal,2,5
civil,3,8
shivering,1,1
airily,1,11
pecked,1,10
risks,1,9
sorely,4,17
gambled,1,7
hatbrims,1,6
improved,14,80
sewed,7,32
disobedience,1,3
muttered,13,79
there,388,3075
attentively,1,9
companionless,1,8
extravagance,2,10
fix,1,6
complicate,1,5
introduced,11,41
mean,83,281
lying,13,50
jo,1247,6593
confectionery,1,9
swimmingly,1,8
winged,3,10
presented,4,12
breathlessly,3,9
stand,23,76
excellent,16,62
dividing,1,2
shook,41,222
eloquence,6,9
resolute,3,7
ignominious,1,2
bending,3,7
guided,1,6
partake,3,8
namely,1,4
enlivened,2,6
snub,3,5
bread,27,80
regent,1,4
corned,1,3
natural,36,89
studying,13,44
desperation,2,5
espied,1,3
dora,2,3
crept,9,20
hopeless,1,6
charred,1,5
meat,2,5
handles,1,3
pieces,3,7
mutter,1,1
fiction,2,6
wheedle,2,5
employing,1,3
sociable,4,12
deep,16,57
nails,1,9
skeleton,1,8
monstrosities,1,7
perseverance,1,6
job,2,6
burney,1,4
weds,1,3
ruche,1,2
furnish,1,1
pleasurable,1,7
downward,1,6
deer,4,10
welcomed,4,15
loose,2,7
regain,1,2
amazement,6,21
shoot,1,3
crimson,5,8
break,16,37
merci,1,4
coolness,1,3
crinkle,2,3
motherly,22,72
carol,1,9
occasionally,9,22
inquired,6,17
yet),1,6
sailing,1,5
curtains,11,48
necessary,15,90
bed,53,347
labels,1,1
wifely,1,10
satirizing,1,9
orange,7,16
resentful,3,15
condemning,1,6
spoils,2,11
body,9,53
visible,2,9
bee,4,23
wreck,3,13
bull,1,1
babydom,1,8
rowers,1,7
depend,4,12
buying,7,23
beg,21,84
tumbling,10,48
label,2,8
father,144,929
initiated,1,2
potatoes,3,3
teething,1,4
incurred,1,3
absently,5,13
roderigos,1,1
pillars,1,3
pleases,2,4
lively,32,56
dissoluble,1,6
childhood,1,5
stalwart,2,5
phalanx,1,3
title,2,4
mont,2,5
majesty,1,5
mullet,2,5
arrive,4,12
prudently,3,10
become,16,65
completely,2,6
punctuation,2,5
refill,1,3
tempestuous,2,6
peacemaker,1,1
ogre,1,5
obscure,1,4
yankee,4,12
grain,2,6
visit,12,41
divinely,2,6
sprightly,2,6
respectability,1,3
seaweed,1,2
delivered,4,12
sobriety,1,4
grassy,1,3
danger,11,26
harmless,6,15
womanhood,3,5
means,18,29
jos,111,253
fists,1,9
lamenting,2,10
troublous,1,7
interrigation,1,6
differed,1,5
fess,4,13
scraping,1,3
consolingly,3,15
meant,43,272
fans,2,4
nodded,12,16
mercy,17,40
spectator,1,5
cuffs,1,4
voyage,3,9
mornings,2,5
oldest,9,25
toughness,1,8
dreamed,6,15
upper,4,12
dirty,12,47
burned,15,52
merits,2,9
piled,7,40
nine,13,81
whetted,1,4
shirts,1,3
lengthening,1,2
these,96,278
tarts,1,7
vooing,1,6
retreats,1,5
displeased,5,13
week,43,138
joy,20,89
cold,39,192
denied,2,6
smoother,1,4
fairy,14,35
witches,1,2
chair,51,193
visibly,1,4
outward,2,4
pleased,21,47
dressed,23,77
loseth,1,7
halifax,1,6
obstinate,1,5
honors,1,4
celebrate,1,3
poverty,18,70
mood,9,35
baseness,1,5
whiff,1,4
powdered,3,7
himself,112,265
poison,2,4
harvest,3,8
victor,1,5
editorial,2,5
gymnastic,1,3
weep,7,16
bureaus,1,1
batch,1,6
properest,1,5
feature,3,10
word,105,324
thank,74,279
talking,37,165
villas,1,6
compelled,2,7
hopping,2,6
image,2,7
wore,24,63
explaining,1,1
exiles,2,6
christendom,1,4
bight,1,3
nations,3,8
pleasant,83,288
wilful,1,10
indecorous,1,9
dose,1,8
seeable,1,7
calklate,1,6
reprovingly,3,15
untidy,1,4
posies,2,10
brought,52,298
jerked,1,1
tousle,1,5
scandalization,1,4
boggled,1,3
hayes,3,4
newcomer,3,7
handsomer,1,7
matron,2,8
buckles,1,5
examine,6,15
quenched,11,42
entire,8,37
lemonade,6,29
mellow,3,7
fete,4,7
oven,2,4
staring,21,58
cheerful,28,110
priscilla,1,10
welcoming,1,9
manageable,1,8
tooted,2,10
swan,2,7
license,1,5
piles,3,17
housework,2,10
moon,3,8
work,153,723
follies,2,5
thus,4,9
ignored,2,5
instead,32,92
greenhouse,1,6
precipitating,1,5
mysteries,2,6
worm,1,3
butterfly,2,6
smoothed,9,35
arbor,1,12
connoisseur,1,11
dresser,1,10
addition,3,15
rebuked,2,11
twinkle,4,19
strange,10,49
untold,1,5
brood,3,19
worn,27,215
colt,5,30
over,355,3437
hearer,1,8
andersons,1,7
peony,2,7
clearing,1,5
la,11,31
trudge,2,9
present,31,125
dresses,7,20
gentlemans,1,8
directly,4,13
yesm,1,6
bump,1,5
hidden,9,28
together,80,421
rolls,2,5
anyone,61,367
wheat,1,4
despised,2,4
water,23,29
nun,1,1
chamberlain,1,4
palettes,1,3
smitten,1,2
aback,1,1
bowed,8,11
exquisite,2,5
gave,132,372
decidedly,30,111
dispatch,1,10
distrust,1,9
shamefully,1,8
wort,1,7
disconsolate,1,6
park,4,11
napoleon,3,12
oaks,2,7
possess,4,19
enduring,2,10
educate,1,6
revolved,1,5
perfection,3,7
misery,3,9
molasses,1,2
shoe,5,19
lustily,1,8
sarcasm,1,7
evelina,1,6
meets,1,5
invalids,4,13
ivanhoe,1,3
nursery,10,58
treasures,8,49
nut,1,4
feasible,1,3
broom,6,7
houses,6,14
enforce,1,6
prodigies,1,5
reboiled,1,4
banquet,1,3
interruptions,1,2
speech,36,118
critical,2,4
especially,32,38
did,420,983
castoff,1,6
flash,6,15
generous,13,33
bashfulness,6,17
die,20,79
english,26,139
denoument,1,5
decanters,1,4
suspicion,4,11
knocks,2,6
comb,1,1
somber,2,5
distilled,2,4
attention,7,13
dig,5,14
lemon,1,4
flask,2,4
part,52,119
chits,1,1
supposing,1,6
estate,2,7
habit,1,4
extreme,2,6
grumpy,2,4
come,274,986
strewn,1,5
gulls,2,6
giant,2,4
listening,7,14
carnelian,3,3
(twins),1,2
shop,4,5
saucer,1,6
masks,1,5
joined,8,25
bower,5,18
paradise,9,42
stockings,6,19
dim,7,8
festive,5,9
loverlike,1,5
dogskin,1,4
links,1,3
portion,2,3
genius,19,57
ragamuffin,3,9
counterfeit,1,6
ironing,2,6
worsted,4,9
shot,3,8
secrecy,1,2
grumps,1,1
frosty,1,9
treasured,2,10
court,2,8
hattie,1,6
fred,51,118
meeting,8,25
pupils,4,21
various,13,66
wishes,16,82
instruments,1,6
pathetique,1,5
mopes,1,4
dote,1,3
free,19,43
maternal,16,66
repinings,1,3
show,65,95
about,458,1051
evasions,1,6
dis,1,5
quakey,1,4
hopelessly,1,3
threatened,3,5
cursed,1,1
atoned,1,7
brickbats,1,6
fragrance,2,8
errands,8,17
doth,1,3
creature,16,66
drawer,4,17
mouchoir,1,4
coalbin,2,4
sprained,1,2
into,258,676
confirmed,2,9
democratic,1,7
twig,2,7
foremast,1,5
george,3,8
glossy,1,3
unlocks,1,2
valley,7,41
alluding,1,11
victory,1,10
pressures,1,9
liverpool,1,8
discoveries,3,14
drawers,1,6
wal,1,5
didoes,1,4
faith,14,79
frequent,11,59
usual,39,244
rosettes,1,6
buxom,1,5
atone,4,11
teatime,2,5
bacon,1,2
demoiselle,1,1
fuller,1,6
wan,1,5
politeness,2,6
desperately,8,21
exercised,2,6
ma,3,9
revelation,1,7
chastened,1,6
quaker,2,6
(alas,1,4
floated,3,7
graceful,11,34
really,63,242
readiness,2,8
allows,1,6
horror,2,6
rabbit,1,4
cordial,11,41
centaur,1,2
signs,10,47
foreboding,1,3
dreads,1,2
parents,9,17
triumphs,2,11
fervent,2,11
packed,3,12
twin,2,11
meetings,1,6
(she,1,5
tremendous,5,23
afterward,24,152
war,7,45
me,751,6171
bacheldore,1,9
sentimentally,1,8
flo,18,40
advertise,1,6
lovingest,1,5
estates,1,4
fashioned,14,52
givin,1,2
was,2033,12484
studio,2,9
wickets,2,8
avenger,1,6
wished,18,60
dots,1,4
encouraging,4,18
wild,25,137
asunder,2,9
wile,1,14
demosthenes,1,13
probability,1,12
snapped,2,14
related,1,10
satin,4,21
blunders,1,8
landscape,3,16
cooks,2,15
comic,2,6
sheep,3,12
middle,16,84
hob,1,2
fret,10,67
amiability,1,7
hostess,2,7
shore,10,28
changing,6,20
hod,2,8
above,20,99
cheerfully,24,126
tommy,3,6
exploding,1,3
wax,3,6
three,78,199
guardian,1,8
treasuries,1,7
whoop,1,6
sheet,8,14
eighteen,5,15
thoughtfully,8,27
flyaway,3,12
way,210,1165
postmistress,1,5
bunch,4,10
mm,1,3
followed,34,121
frolics,2,5
combination,1,4
rails,1,3
happens,8,18
pass,14,44
railroad,1,6
hills,7,17
sneezed,1,4
past,19,64
will,501,1985
silently,6,27
bootblack,1,6
freak,1,5
cone,1,4
quaked,2,6
wealth,7,25
fly,26,108
attempting,1,4
view,12,25
mr,311,652
familiar,11,38
ms,1,9
topped,1,8
independent,7,20
mountains,3,14
stranger,7,32
helpless,4,19
shorn,3,13
revenged,2,8
kettleful,1,1
roving,1,3
absurdities,1,2
dismally,5,8
london,8,14
sweetmeats,1,6
trash,4,14
johns,4,9
rasselas,1,3
traveling,12,52
handle,5,12
homily),1,10
musing,1,9
hop,4,11
evenly,1,7
tribulation,1,6
standoff,1,5
culinary,2,7
gathering,5,29
fellow,46,260
plan,25,147
wilt,1,8
fidelity,1,7
ushered,1,6
flourishes,1,5
poking,7,21
knights,4,9
rustling,4,15
scented,2,5
(hannahs,1,2
reverence,4,7
leapfrog,1,7
bridle,1,6
hesitation,1,5
oddly,1,4
short,41,105
several,51,160
my,842,3562
amendment,1,5
celebrated,2,5
asparagus,4,6
hot,25,54
quick,29,94
endurable,1,4
quench,2,5
discharge,1,2
whisking,3,5
unanswerable,1,9
disguise,1,8
scrub,1,7
fairer,4,15
translation,1,5
folding,4,13
glancing,4,14
finishing,8,39
gloomy,3,15
drooping,1,7
confirm,1,6
vaughns,5,12
ludicrous,3,8
dashes,2,6
threw,18,77
how,351,1861
desolated,1,6
gradually,4,10
treacherous,1,4
cushion,7,15
cricket,11,31
supper,22,91
healthfully,1,3
saleswomen,1,2
pate,1,1
scenery,3,9
gratified,7,15
around,6,18
heads,21,69
baskets,4,16
tragedian,1,2
shaking,15,85
metaphysical,3,7
wedding,22,30
immense,6,15
fastened,6,17
play,59,195
unscathed,1,6
multitude,1,5
relinquished,2,5
path,10,20
mysteriously,4,13
practice,9,25
prim,14,14
expound,1,1
merely,22,22
saxon,1,10
presiding,1,9
sleeplessness,1,8
traveled,2,11
coffeepot,2,9
situated,2,9
funeral,6,25
volcanic,1,3
flourished,6,31
front,11,74
nerve,1,8
joyfully,3,11
veal,1,6
sprinkled,1,5
thursday,5,11
crushed,4,16
hatred,2,5
envying,1,1
peddling,1,7
snubs,1,6
firmness,2,7
bandanna,2,7
joanna,6,8
carry,22,71
inquiries,5,14
columella,1,5
dine,1,4
afflatus,1,3
washin,1,2
observation,5,9
capturing,1,6
engaged,8,18
straps,1,4
cordially,3,11
natured,9,36
season,6,31
saintly,4,6
meek,4,8
aware,2,4
kernal,2,6
umbrellas,2,6
dashed,2,5
coldly,2,4
weekly,10,27
pats,1,5
appointed,2,6
skirmishes,4,6
afford,5,11
fight,11,30
reminders,1,4
reproof,2,4
evident,9,17
no,533,1555
lessin,1,5
befall,1,4
benignly,4,12
flinching,1,2
disappointed,25,81
actions,2,5
stare,4,7
polite,6,13
ordered,20,64
jacks,1,4
theirselves,1,3
lasting,1,2
jellies,1,1
whichever,2,4
tiles,1,2
more,344,865
mees,3,7
nipped,1,4
numerous,2,6
collars,3,8
yer,3,5
living,20,24
traveler,3,8
delicious,9,27
yes,143,555
meet,28,134
protestant,1,3
cook,9,14
yet,89,226
volumes,1,6
offices,2,6
wavering,1,4
itself,13,29
nw,1,2
cool,28,108
stumped,1,6
officer,1,5
jimmy,2,5
gallantly,4,13
even,106,355
dove,4,13
detection,1,6
bib,4,10
dint,1,4
twisting,1,3
anchor,2,5
poetry,11,34
bolted,3,7
repose,6,13
rekindled,1,3
undisguised,2,6
region,1,1
tantalizing,1,8
coop,1,7
exonerate,1,6
reported,1,5
manful,2,7
mourning,1,3
cannot,20,74
bid,5,20
salads,1,3
fare,6,11
ever,174,392
surpass,1,2
womans,8,15
attracted,4,5
big,89,154
accordingly,2,9
underside,1,7
stars,3,12
bosoms,1,5
heated,1,4
salad,7,30
twirled,2,9
hadnt,30,165
faintest,1,6
interference,1,5
implore,2,5
facinating,1,3
start,13,37
hesitating,1,1
pauses,1,7
threaten,1,6
chere,1,5
chuckled,1,4
paw),1,3
properly,12,54
ob,2,2
fiddle,1,5
upsets,1,4
peggy,1,3
captain,6,11
mort,1,1
unquiet,1,4
battered,1,3
wrote,25,41
spoil,18,37
prosperous,2,5
farm,1,3
goodly,2,5
stealthy,2,5
handshake,2,3
of,3402,3958
roamed,4,10
darned,1,6
strongminded,1,5
frowning,1,4
weathercock,5,16
exercise,17,68
wind,21,102
proves,1,12
nassau,1,11
loveliest,2,11
cheese,2,10
doves,2,9
denial,4,12
savage,1,6
oh,138,614
scorched,4,18
papers,13,88
wine,11,71
clever,8,57
scorching,1,6
saunter,1,5
bulbs,1,4
mortification,3,6
event,3,6
gentlemanly,5,10
soothes,1,6
wing,1,5
prospering,1,4
sublime,1,3
execute,1,2
coralline,1,1
sentiments,1,8
ransacked,1,7
counts,1,6
romances,4,11
stalks,1,4
report,6,14
criticisms,1,2
lids,3,14
rained,2,6
pinks,1,4
refractory,3,7
blanket,3,9
bit,48,172
recognize,2,8
exclusion,1,6
berlin,3,7
notions,2,8
oration,2,6
increased,5,15
reminds,4,11
opinions,2,7
gallows,1,5
polish,6,17
rains,1,3
wink,1,2
on,963,3976
costume,4,7
maam,22,33
ceremonies,5,11
money,92,312
contrasted,3,4
acted,6,11
baptiste,3,8
that),1,5
wrought,4,9
winked,1,3
paused,17,58
frightened,22,78
footed,2,7
phantom,4,11
cements,1,4
uncle,19,65
putting,26,81
or,435,1873
perplex,1,6
subjection,2,7
equal,8,21
tastes,7,19
agitation,1,2
cheery,9,28
inevitable,2,7
cavendish,1,5
rainy,5,13
calls,20,47
dressing,14,35
within,14,63
smelled,1,2
promenading,2,3
bois,1,5
vacancies,1,4
driving,2,4
singers,1,2
visiting,4,7
freshest,1,6
proved,14,20
inmost,1,4
morally,2,6
ow,1,2
asked,252,1135
trusted,4,4
(as,1,10
discomfiture,1,9
yard,1,8
misfortune,2,8
decks,2,8
soothed,5,19
parrot,4,16
perfectly,29,147
flattering,3,14
cheers,4,14
unfinished,4,7
testiment,2,4
wield,1,2
daughters,18,41
statue,4,8
wherein,2,6
breaks,3,9
foe,1,2
grand,23,79
inconsolable,1,6
plunge,2,7
tying,2,5
supporting,1,3
messroom,1,2
epitaph,1,1
reportable,1,4
fog,3,5
beliefs,3,6
players,1,1
celebrities,2,8
philosophy,4,12
sands,1,5
meddle,1,4
dusted,2,4
traitor,2,8
believing,5,26
nourish,1,8
useless,3,9
significantly,1,6
overwhelmed,2,8
pave,1,4
flaming,1,3
unlike,5,22
dancing,12,44
churchyard,1,4
unite,1,3
soldiers,5,14
returned,70,244
bared,1,8
turkey,3,9
jabbering,1,6
moss,1,5
sleigh,2,8
entirely,20,84
picture,27,136
down,291,1832
alders,1,8
hoist,1,7
voluminous,2,8
criticizing,1,5
fragments,4,10
pc,3,5
tasted,3,6
most,151,609
benevolence,1,6
bijouterie,1,5
predictions,1,4
mild,9,16
yarn,1,2
quiet,70,223
trustful,1,4
copy,11,13
apparition,2,4
baize,1,1
missing,2,6
cafes,1,4
member,9,15
slamming,7,15
diligently),1,1
18,1,3
dauntless,1,2
such,229,633
bibs,1,3
demands,1,2
eager,15,35
misfortunes,1,4
louvre,1,3
harmonious,1,2
for,2202,4285
suck,1,3
monitor,1,2
sighed,33,89
askew,2,7
haymaking,1,5
passionate,4,13
affect,3,10
lies,6,22
milk,12,47
futurity,1,5
grant,1,4
overshoes,1,3
flag,1,2
fast,43,132
madamoiselle,2,6
pm,1,4
accomplish,2,6
struggle,3,9
bounded,2,5
leaked,1,9
aquatic,1,8
spice,3,13
exit,2,8
feathered,1,5
spoons,2,6
explosions,2,6
mistake,17,115
laughs,2,10
cookies,1,12
courtliness,1,11
dedicated,1,10
irritation,1,9
dispose,2,9
hesitate,1,7
fox,1,6
simplicity,2,11
introduce,2,7
po,1,3
teachers,5,13
influenced,1,1
swarthy,1,5
forgetful,2,6
chess,1,3
point,20,59
shoulder,16,52
teuton,1,6
tranquilly,1,5
fitting,4,8
chest,6,17
hides,1,2
state,40,173
incumbrances,1,5
chant,1,4
whatever,19,44
blaze,9,26
elegant,24,93
precincts,2,9
ps,1,7
burdened,3,11
simplest,1,5
scramble,2,7
misdemeanors,2,6
needlewoman,1,2
grow,27,141
maker,2,8
spick,1,6
flustered,1,5
web,1,4
dearest,18,63
heavier,2,8
megs,52,249
pledged,1,6
lisbon,1,5
flap,3,7
verse,3,10
thirsty,1,2
makes,36,151
quakeress,1,4
experiments,4,7
productions,1,2
wed,4,9
alcibiades,1,10
pathos,1,9
bonnie,3,11
royal,2,9
wring,2,7
pirate,2,6
bounden,1,4
credit,10,33
leads,2,11
biscuit,2,10
relationship,1,4
freds,1,3
strip,1,2
furnace,2,2
bough,2,9
unalterable,1,7
molds,1,6
oddest,1,5
height,2,5
shout,5,12
thrilling,9,29
flat,10,40
strand,1,6
backed,2,6
mutely,3,8
informs,2,4
asia,1,2
pencils,4,10
shine,6,8
passers,3,6
unaware,1,1
expose,1,8
niece,2,9
balloons,1,6
lead,11,31
fate,12,44
life,143,663
spoke,72,390
grumbled,2,4
shade,5,6
human,20,33
abstinence,1,5
lengthened,1,4
leaf,4,9
20,1,2
influences,2,6
gymnast,1,6
monaco,1,5
ferment,2,5
spirit,63,120
burn,13,32
heels,10,39
pitty,3,13
dusky,1,10
dignify,1,9
baths,1,8
aspirant,1,7
relenting,2,7
economical,1,5
travelling,1,4
whose,36,140
thwart,1,2
rather,156,893
diaries,1,2
separated,3,3
savoy,1,3
spicy,1,2
curtain,14,14
teddie,1,3
afresh,2,3
burr,4,10
knock,3,8
prided,3,9
miser,1,4
leal,1,3
older,13,34
idle,14,47
toils,1,11
hoffmann,1,10
orchard,4,18
banc),1,8
merit,2,9
purposes,2,10
battles,1,5
heaven,11,61
reprimands,1,3
drinks,2,8
stroking,6,40
costly,1,9
lean,3,10
lounge,2,8
pleasanting,1,6
costs,2,6
degenerate,1,4
necklace,3,5
courage,15,73
wet,15,66
wipe,3,4
consisting,1,1
carpets,2,7
shelves,2,6
freed,2,6
aside,6,10
leap,3,9
without,122,543
overrun,1,3
walking,17,18
different,16,32
type,1,3
interfered,1,2
reluctant,2,4
ravages,1,3
disgusting,1,2
lift,7,15
dashwoods,2,10
theyd,1,8
mission,5,19
serving,2,10
wiping,2,7
uncommon,3,16
chocolate,6,32
astounding,1,2
long,217,1268
bankrupt,1,10
readiest,1,9
expressly,1,8
vessels,1,7
admirable,2,8
labors,4,12
paws,1,4
revengeful,1,3
annie,16,38
employed,4,11
gifest,1,6
funds,1,5
merrily,3,6
master,10,30
knowledge,5,17
agonies,1,1
piously,1,4
masquerading,1,3
heaved,2,5
delusion,8,25
chaos,1,5
merino,2,6
souls,12,29
operas,2,6
fragment,1,1
tenderhearted,3,9
suds,1,6
shady,4,12
parting,7,28
sometime,5,21
slipped,15,70
while,218,1245
connection,1,8
tranquil,9,23
testiness,1,6
frettin,1,5
honorary,1,4
families,4,17
welcome,27,137
bundled,3,11
sphere,2,10
mouf,1,8
ruthlessly,1,7
paper),1,6
riddles,1,5
unwise,1,4
rippling,1,3
redoubtable,1,2
robes,1,1
cluck,1,2
banquo,1,1
irritating,1,6
questioned,1,5
sleeves,1,4
amiably,2,7
disposed,4,15
midgets,1,1
captive,3,5
sad,36,68
vocabilary,1,1
foreseen,1,7
pretended,1,6
decorated,2,6
barnville,1,4
dotes,1,3
sweetness,5,20
instrument,6,16
friedrich,7,14
idly,1,7
bush,2,7
withdrawing,2,7
interesting,18,61
momentary,5,22
holiday,12,59
victim,3,13
bribes,1,8
outlives,1,7
character,22,46
appropriate,14,42
impression,10,39
midst,5,14
wildly,6,31
guitars,1,1
thrilled,1,3
snuff,1,2
spinning,3,5
likewise,17,18
hemlock,1,1
subdue,2,6
sounds,6,14
throat,10,30
yellow,19,57
thats,85,394
withstood,1,5
alive,7,15
sepulchral,1,3
commy,2,5
rescue,12,33
endowed,1,5
breathing,1,4
brooding,1,3
remorseful,3,8
peace,27,100
attract,1,5
crossbeam,1,4
varied,2,5
sam,3,4
theater,5,13
chaperon,1,3
intellectual,2,3
badges,2,2
fictions,1,7
parley,1,6
newspaperman,1,5
downcast,3,9
haunted,8,30
undertook,7,26
bundles,13,43
corinne,1,2
mind,157,202
clover,1,6
investment,1,5
plentiful,1,4
willingly,2,6
gratefully,16,51
mine,53,196
adoring,1,10
science,1,9
pincushion,1,8
select,2,10
spiritualism,1,6
enveloped,3,15
bust,1,4
tragedies,1,3
office,13,38
maids,10,48
fewer,1,9
shorten,1,8
mozart,1,7
browned,1,6
bold,6,17
scolding,7,18
completed,2,7
made,293,1223
behave,11,47
bids,1,7
tudor,8,13
saving,4,10
slapping,1,4
energetic,9,32
eyebrows,12,21
sat,133,568
showered,1,6
vehicles,1,5
eligible,2,7
philander,1,3
unusual,16,25
crash,3,6
toeing,1,10
demd,1,9
bribed,2,9
twice,6,23
brimmed,1,6
bereavement,1,5
attributed,1,4
cozily,1,3
advise,7,36
locks,3,14
dod,1,9
intently,1,8
passive,1,7
cooling,2,7
shorter,1,5
giggled,2,5
amiable,13,52
busy,58,287
saw,143,805
capabilities,1,4
abnegation,1,3
alcove,1,2
lesser,1,1
harshness,1,7
faultless,1,6
refinement,1,5
maidenly,1,4
spied,1,3
notion,3,9
say,275,1291
spools,1,7
sportive,1,6
